strategies,memory,threshold,distribution,choice,crosses,std
9,40,6000.0,uniform,mse,False,60.98635989916106
53,12,6000.0,uniform,mse,False,1245.8854521985559
57,62,6000.0,uniform,choice,False,896.4000613086503
35,86,6000.0,uniform,choice,False,834.4281465776269
18,12,6000.0,uniform,mse,False,211.2861841200224
4,77,6000.0,uniform,choice,False,1633.1188141270761
46,44,6000.0,uniform,mse,False,158.233886006712
51,31,6000.0,uniform,mse,False,94.3127725362559
52,47,6000.0,uniform,choice,False,954.2038082351802
2,41,6000.0,uniform,mse,False,27.482231564320024
19,12,6000.0,uniform,mse,False,285.71095953778183
52,13,6000.0,uniform,mse,False,1447.8361317497227
49,82,6000.0,uniform,choice,False,728.7740419728331
13,74,6000.0,uniform,choice,False,1062.3510289584133
48,32,6000.0,uniform,mse,False,165.6056467171617
32,63,6000.0,uniform,mse,False,123.64437831025683
3,41,6000.0,uniform,mse,False,55.137166041786834
20,12,6000.0,uniform,mse,False,246.6266814438373
58,72,6000.0,uniform,mse,False,86.55992775961634
17,98,6000.0,uniform,mse,False,90.26118837705745
47,44,6000.0,uniform,mse,False,108.23177561172189
25,73,6000.0,uniform,mse,False,123.57658765144454
41,51,6000.0,uniform,mse,False,160.93480433291842
39,55,6000.0,uniform,mse,False,156.7394650920928
53,13,6000.0,uniform,mse,False,934.7539417408199
21,12,6000.0,uniform,mse,False,327.38679325837194
4,41,6000.0,uniform,mse,False,45.55643811948476
49,32,6000.0,uniform,mse,False,161.3907747603139
31,67,6000.0,uniform,mse,False,113.25114573087642
22,12,6000.0,uniform,mse,False,629.6076114533558
55,67,6000.0,uniform,choice,False,755.060158791977
57,66,6000.0,uniform,mse,False,132.954736251266
5,41,6000.0,uniform,mse,False,58.16030611692578
46,83,6000.0,uniform,choice,False,810.5898378213678
44,45,6000.0,uniform,mse,False,104.40463780437021
52,14,6000.0,uniform,mse,False,1271.2381411836257
50,32,6000.0,uniform,mse,False,117.76789606573601
23,12,6000.0,uniform,mse,False,491.7577212408566
54,79,6000.0,uniform,mse,False,108.29831612909783
6,41,6000.0,uniform,mse,False,61.8748004281148
19,80,6000.0,uniform,choice,False,969.731031974846
42,51,6000.0,uniform,mse,False,100.36683963859196
5,77,6000.0,uniform,choice,False,1675.0124124068407
18,13,6000.0,uniform,mse,False,198.623290678611
33,63,6000.0,uniform,mse,False,118.42343242552411
51,32,6000.0,uniform,mse,False,159.16878125981356
53,14,6000.0,uniform,mse,False,1142.1654214692371
36,56,6000.0,uniform,mse,False,122.37416713720877
53,47,6000.0,uniform,choice,False,910.9769042003311
45,45,6000.0,uniform,mse,False,107.32734972969378
19,13,6000.0,uniform,mse,False,110.46972435921076
7,41,6000.0,uniform,mse,False,88.43648594556973
48,33,6000.0,uniform,mse,False,179.50072899013244
26,73,6000.0,uniform,mse,False,78.10559851042318
14,74,6000.0,uniform,choice,False,1048.5912197591363
20,13,6000.0,uniform,mse,False,271.08627482777507
52,15,6000.0,uniform,mse,False,1058.1142140619793
28,68,6000.0,uniform,mse,False,88.59109116510265
8,41,6000.0,uniform,mse,False,91.98849280128721
58,94,6000.0,uniform,choice,False,726.7068789031647
39,85,6000.0,uniform,choice,False,769.8031016172354
21,13,6000.0,uniform,mse,False,233.44233035163097
46,45,6000.0,uniform,mse,False,159.50047370183924
10,99,6000.0,uniform,mse,False,45.64373758285575
49,33,6000.0,uniform,mse,False,129.51792814056873
43,51,6000.0,uniform,mse,False,140.1517906189109
9,41,6000.0,uniform,mse,False,101.19422913737677
53,15,6000.0,uniform,mse,False,636.517124671442
22,13,6000.0,uniform,mse,False,206.1861537543198
56,63,6000.0,uniform,choice,False,870.5715682120505
37,56,6000.0,uniform,mse,False,114.03354993248296
34,63,6000.0,uniform,mse,False,155.2004620531677
50,33,6000.0,uniform,mse,False,156.34611424022194
28,89,6000.0,uniform,choice,False,937.681574639551
56,67,6000.0,uniform,mse,False,170.0750014731324
24,91,6000.0,uniform,choice,False,969.7238270345388
59,72,6000.0,uniform,mse,False,132.71484154632694
23,13,6000.0,uniform,mse,False,310.0291960445016
2,42,6000.0,uniform,mse,False,20.249139143539455
52,16,6000.0,uniform,mse,False,726.8966751884342
6,77,6000.0,uniform,choice,False,1623.5718666616556
47,45,6000.0,uniform,mse,False,241.24585482270115
18,14,6000.0,uniform,mse,False,183.43121326535461
51,33,6000.0,uniform,mse,False,244.5903177840836
3,42,6000.0,uniform,mse,False,42.59417337432641
40,52,6000.0,uniform,mse,False,148.29052744139173
42,84,6000.0,uniform,choice,False,699.6420549585409
27,73,6000.0,uniform,mse,False,96.1276273274113
32,87,6000.0,uniform,choice,False,912.0652620896935
29,68,6000.0,uniform,mse,False,73.08252988442558
52,48,6000.0,uniform,choice,False,1001.5670039658654
19,14,6000.0,uniform,mse,False,169.19516423349694
53,16,6000.0,uniform,mse,False,909.3237038590823
48,34,6000.0,uniform,mse,False,144.3120979601054
4,42,6000.0,uniform,mse,False,68.56275883519399
55,79,6000.0,uniform,mse,False,129.36267812467355
20,14,6000.0,uniform,mse,False,153.4381230333583
38,56,6000.0,uniform,mse,False,92.89332013327252
15,74,6000.0,uniform,choice,False,1060.4772974391562
44,46,6000.0,uniform,mse,False,113.81873170177386
5,42,6000.0,uniform,mse,False,85.51183349572418
50,82,6000.0,uniform,choice,False,699.2984662122586
35,63,6000.0,uniform,mse,False,139.47621057261574
21,14,6000.0,uniform,mse,False,196.40120569894677
49,34,6000.0,uniform,mse,False,218.879607674423
52,17,6000.0,uniform,mse,False,788.8350167176911
54,68,6000.0,uniform,choice,False,868.0272526623916
11,99,6000.0,uniform,mse,False,48.663488507955336
22,14,6000.0,uniform,mse,False,243.16587671793096
41,52,6000.0,uniform,mse,False,169.1615100845427
20,80,6000.0,uniform,choice,False,953.6277772275722
6,42,6000.0,uniform,mse,False,43.17457180787843
50,34,6000.0,uniform,mse,False,142.01525028981533
53,17,6000.0,uniform,mse,False,586.5318119249799
45,46,6000.0,uniform,mse,False,217.06005278957534
23,14,6000.0,uniform,mse,False,168.1245443116501
30,68,6000.0,uniform,mse,False,151.7317102469476
7,42,6000.0,uniform,mse,False,28.243422267150002
24,74,6000.0,uniform,mse,False,145.9073591382352
39,56,6000.0,uniform,mse,False,125.3170863454064
7,77,6000.0,uniform,choice,False,1570.5387886621993
18,15,6000.0,uniform,mse,False,155.27936630473476
47,83,6000.0,uniform,choice,False,688.3096715756747
57,67,6000.0,uniform,mse,False,126.56335291537067
51,34,6000.0,uniform,mse,False,171.74832906920022
52,18,6000.0,uniform,mse,False,419.4459087892025
19,15,6000.0,uniform,mse,False,168.65870389635987
8,42,6000.0,uniform,mse,False,106.3731719028829
32,64,6000.0,uniform,mse,False,151.19696073353654
60,72,6000.0,uniform,mse,False,156.30824084314426
53,48,6000.0,uniform,choice,False,1031.7367663797907
42,52,6000.0,uniform,mse,False,177.82226662012033
48,35,6000.0,uniform,mse,False,176.85347388301366
46,46,6000.0,uniform,mse,False,162.0403109780173
20,15,6000.0,uniform,mse,False,132.28556383823596
16,74,6000.0,uniform,choice,False,1035.815651400865
9,42,6000.0,uniform,mse,False,50.98213833986581
53,18,6000.0,uniform,mse,False,425.79644009784766
21,15,6000.0,uniform,mse,False,166.95147079316192
57,63,6000.0,uniform,choice,False,747.7344367613887
49,35,6000.0,uniform,mse,False,194.9315337679947
36,57,6000.0,uniform,mse,False,113.75230017731256
2,43,6000.0,uniform,mse,False,59.25789489245219
36,86,6000.0,uniform,choice,False,759.6221895627781
22,15,6000.0,uniform,mse,False,181.16506175308749
54,80,6000.0,uniform,mse,False,122.18753452684935
31,68,6000.0,uniform,mse,False,92.75200143104011
52,19,6000.0,uniform,mse,False,354.7684315155451
47,46,6000.0,uniform,mse,False,150.93863027302075
43,52,6000.0,uniform,mse,False,167.0405161141112
25,74,6000.0,uniform,mse,False,60.90512356089478
50,35,6000.0,uniform,mse,False,174.71336817887797
12,99,6000.0,uniform,mse,False,51.12673135368969
23,15,6000.0,uniform,mse,False,175.44473887808664
3,43,6000.0,uniform,mse,False,45.777911983043886
29,89,6000.0,uniform,choice,False,975.583610467344
25,91,6000.0,uniform,choice,False,992.7320613177395
33,64,6000.0,uniform,mse,False,98.70989562172753
8,77,6000.0,uniform,choice,False,1566.611809292162
18,16,6000.0,uniform,mse,False,113.86505170595585
53,19,6000.0,uniform,mse,False,398.23283440720957
4,43,6000.0,uniform,mse,False,25.9903802356137
56,68,6000.0,uniform,mse,False,98.94051827743233
51,35,6000.0,uniform,mse,False,190.75075306776216
19,16,6000.0,uniform,mse,False,163.84175292031026
37,57,6000.0,uniform,mse,False,91.21037277736171
44,47,6000.0,uniform,mse,False,149.9684952579746
5,43,6000.0,uniform,mse,False,36.83248332674765
52,49,6000.0,uniform,choice,False,890.4902453898793
33,87,6000.0,uniform,choice,False,861.7958888561793
20,16,6000.0,uniform,mse,False,133.40192502359176
52,20,6000.0,uniform,mse,False,210.5608786075894
43,84,6000.0,uniform,choice,False,754.2519453936477
48,36,6000.0,uniform,mse,False,168.03537929849074
21,80,6000.0,uniform,choice,False,957.9119829861392
40,53,6000.0,uniform,mse,False,78.13209882308638
17,74,6000.0,uniform,choice,False,996.6391099702435
21,16,6000.0,uniform,mse,False,148.07403553628163
28,69,6000.0,uniform,mse,False,75.36546711651432
6,43,6000.0,uniform,mse,False,57.344033305653255
55,68,6000.0,uniform,choice,False,792.2555126735261
53,20,6000.0,uniform,mse,False,313.25693990716314
49,36,6000.0,uniform,mse,False,171.1892582867797
34,64,6000.0,uniform,mse,False,155.0812594141677
22,16,6000.0,uniform,mse,False,107.47199821348815
58,73,6000.0,uniform,mse,False,119.68308158168689
26,74,6000.0,uniform,mse,False,50.000350619661816
51,82,6000.0,uniform,choice,False,737.7862753147632
7,43,6000.0,uniform,mse,False,70.77258214103594
45,47,6000.0,uniform,mse,False,126.88161581517481
23,16,6000.0,uniform,mse,False,173.95279934510972
38,57,6000.0,uniform,mse,False,123.25440687869948
50,36,6000.0,uniform,mse,False,156.92163981320954
52,21,6000.0,uniform,mse,False,308.3117928331643
41,53,6000.0,uniform,mse,False,84.23434609646917
18,17,6000.0,uniform,mse,False,76.47133842165964
13,99,6000.0,uniform,mse,False,101.6971181821111
8,43,6000.0,uniform,mse,False,51.82968635093545
9,77,6000.0,uniform,choice,False,1470.1388613860472
55,80,6000.0,uniform,mse,False,99.57514750177374
19,17,6000.0,uniform,mse,False,131.1005247891861
51,36,6000.0,uniform,mse,False,172.30372399477946
9,43,6000.0,uniform,mse,False,81.71061618411447
44,84,6000.0,uniform,choice,False,745.2434789855739
59,94,6000.0,uniform,choice,False,769.2767430635838
53,21,6000.0,uniform,mse,False,226.74996008819932
46,47,6000.0,uniform,mse,False,165.9389122901607
29,69,6000.0,uniform,mse,False,99.90538293181386
20,17,6000.0,uniform,mse,False,138.98967587558437
56,64,6000.0,uniform,choice,False,836.2663470804487
57,68,6000.0,uniform,mse,False,118.82735665611222
10,75,6000.0,uniform,choice,False,1436.3684742974401
35,64,6000.0,uniform,mse,False,107.92187839329661
53,49,6000.0,uniform,choice,False,848.6391665030249
2,44,6000.0,uniform,mse,False,28.208050016684986
21,17,6000.0,uniform,mse,False,174.05275062463105
48,37,6000.0,uniform,mse,False,180.3391760200672
39,57,6000.0,uniform,mse,False,79.6251142422909
42,53,6000.0,uniform,mse,False,87.45898087507456
52,22,6000.0,uniform,mse,False,247.94347420329495
27,74,6000.0,uniform,mse,False,98.31445149755532
22,17,6000.0,uniform,mse,False,134.94517405227947
3,44,6000.0,uniform,mse,False,70.98358193947864
49,37,6000.0,uniform,mse,False,193.58595201645036
47,47,6000.0,uniform,mse,False,172.97136443743025
23,17,6000.0,uniform,mse,False,188.41520639269007
37,86,6000.0,uniform,choice,False,706.8455147100852
53,22,6000.0,uniform,mse,False,210.07919363897037
4,44,6000.0,uniform,mse,False,16.027658815542527
2,78,6000.0,uniform,choice,False,907.3429333371464
18,18,6000.0,uniform,mse,False,141.87738509008403
26,91,6000.0,uniform,choice,False,937.9547000369143
22,80,6000.0,uniform,choice,False,957.5971551354137
50,37,6000.0,uniform,mse,False,120.60901884734496
30,89,6000.0,uniform,choice,False,953.0781678844435
30,69,6000.0,uniform,mse,False,78.19108973110384
32,65,6000.0,uniform,mse,False,90.06504191498458
43,53,6000.0,uniform,mse,False,131.3523279247985
19,18,6000.0,uniform,mse,False,117.28216232658741
36,58,6000.0,uniform,mse,False,120.2612804056393
5,44,6000.0,uniform,mse,False,72.33360786277898
14,99,6000.0,uniform,mse,False,80.18512212895625
52,23,6000.0,uniform,mse,False,198.98772223431274
59,73,6000.0,uniform,mse,False,120.90275791657263
20,18,6000.0,uniform,mse,False,128.42523272316853
44,48,6000.0,uniform,mse,False,166.01160330096073
51,37,6000.0,uniform,mse,False,142.2018262414848
11,75,6000.0,uniform,choice,False,1398.5435705126322
6,44,6000.0,uniform,mse,False,59.508566601514964
56,69,6000.0,uniform,mse,False,110.26793188952357
24,75,6000.0,uniform,mse,False,115.03368472852732
21,18,6000.0,uniform,mse,False,154.3229717184062
54,81,6000.0,uniform,mse,False,108.60299542719709
53,23,6000.0,uniform,mse,False,222.38546805041017
54,69,6000.0,uniform,choice,False,853.4969350052946
34,87,6000.0,uniform,choice,False,892.8038222079556
52,50,6000.0,uniform,choice,False,876.9152561108742
40,85,6000.0,uniform,choice,False,790.3120518335503
7,44,6000.0,uniform,mse,False,61.834271594278846
22,18,6000.0,uniform,mse,False,84.84640475588816
48,38,6000.0,uniform,mse,False,122.14480983912955
40,54,6000.0,uniform,mse,False,137.33808367818105
37,58,6000.0,uniform,mse,False,140.75747050291193
52,24,6000.0,uniform,mse,False,162.0598358631774
23,18,6000.0,uniform,mse,False,112.84170151145364
45,48,6000.0,uniform,mse,False,84.4088608753301
33,65,6000.0,uniform,mse,False,98.45228802700056
8,44,6000.0,uniform,mse,False,85.5106312260993
3,78,6000.0,uniform,choice,False,1271.446253462484
31,69,6000.0,uniform,mse,False,82.92750615472914
49,38,6000.0,uniform,mse,False,146.23848535299436
18,19,6000.0,uniform,mse,False,136.63637729389637
48,83,6000.0,uniform,choice,False,755.8975145075359
9,44,6000.0,uniform,mse,False,102.59408539711768
53,24,6000.0,uniform,mse,False,157.65040310763558
19,19,6000.0,uniform,mse,False,90.1556986551599
57,64,6000.0,uniform,choice,False,801.7672466329848
50,38,6000.0,uniform,mse,False,119.98841919534247
20,19,6000.0,uniform,mse,False,147.83430724970438
41,54,6000.0,uniform,mse,False,172.94480632752547
25,75,6000.0,uniform,mse,False,72.97536296586678
12,75,6000.0,uniform,choice,False,1258.1211520711702
2,45,6000.0,uniform,mse,False,30.799080072842003
15,99,6000.0,uniform,mse,False,57.45640939630889
46,48,6000.0,uniform,mse,False,185.0584355439444
52,25,6000.0,uniform,mse,False,196.05364163922079
38,58,6000.0,uniform,mse,False,162.15110996029452
21,19,6000.0,uniform,mse,False,152.01323100309395
45,84,6000.0,uniform,choice,False,805.9843719252243
51,38,6000.0,uniform,mse,False,161.31962732620238
3,45,6000.0,uniform,mse,False,40.56841348684351
22,19,6000.0,uniform,mse,False,136.63279254995854
34,65,6000.0,uniform,mse,False,109.51101887224804
60,73,6000.0,uniform,mse,False,135.46831488081827
53,50,6000.0,uniform,choice,False,984.2902971684725
28,70,6000.0,uniform,mse,False,114.93121700763959
57,69,6000.0,uniform,mse,False,120.94204808919535
53,25,6000.0,uniform,mse,False,153.62903892168305
23,80,6000.0,uniform,choice,False,809.3812003623509
23,19,6000.0,uniform,mse,False,139.65678501240103
4,45,6000.0,uniform,mse,False,89.3485123920184
48,39,6000.0,uniform,mse,False,156.84848916576524
47,48,6000.0,uniform,mse,False,145.54733227771547
4,78,6000.0,uniform,choice,False,1281.9559830445971
55,81,6000.0,uniform,mse,False,83.3014875135994
42,54,6000.0,uniform,mse,False,104.6041775007924
18,20,6000.0,uniform,mse,False,134.20883577469854
5,45,6000.0,uniform,mse,False,65.65330659354993
38,86,6000.0,uniform,choice,False,841.9741233463191
52,26,6000.0,uniform,mse,False,193.181333820549
39,58,6000.0,uniform,mse,False,79.7399436031052
19,20,6000.0,uniform,mse,False,61.26259543963184
27,91,6000.0,uniform,choice,False,1000.9584639315066
49,39,6000.0,uniform,mse,False,156.50781793346053
26,75,6000.0,uniform,mse,False,97.22581824460688
20,20,6000.0,uniform,mse,False,99.31525562570938
31,89,6000.0,uniform,choice,False,896.0422724801858
6,45,6000.0,uniform,mse,False,81.11987852159311
13,75,6000.0,uniform,choice,False,1322.1895460014632
53,26,6000.0,uniform,mse,False,160.78704814776285
35,65,6000.0,uniform,mse,False,98.7882575131539
44,49,6000.0,uniform,mse,False,142.21423153460682
21,20,6000.0,uniform,mse,False,150.32184272420292
55,69,6000.0,uniform,choice,False,774.7472756695049
50,39,6000.0,uniform,mse,False,162.22897998227106
16,99,6000.0,uniform,mse,False,91.58322885423179
43,54,6000.0,uniform,mse,False,134.2166148750027
29,70,6000.0,uniform,mse,False,98.48650171677417
7,45,6000.0,uniform,mse,False,90.88062717137096
22,20,6000.0,uniform,mse,False,138.67438696457253
52,27,6000.0,uniform,mse,False,177.1151278646703
35,87,6000.0,uniform,choice,False,887.7027624590755
36,59,6000.0,uniform,mse,False,77.06834875097155
23,20,6000.0,uniform,mse,False,187.71566263900303
8,45,6000.0,uniform,mse,False,193.97160158699063
51,39,6000.0,uniform,mse,False,132.42240666511935
41,85,6000.0,uniform,choice,False,838.1697076715022
56,70,6000.0,uniform,mse,False,135.39500337448024
52,51,6000.0,uniform,choice,False,866.6850042976143
5,78,6000.0,uniform,choice,False,1355.7925890422814
18,21,6000.0,uniform,mse,False,126.49893122078147
45,49,6000.0,uniform,mse,False,107.44974368393164
56,65,6000.0,uniform,choice,False,780.295501755054
53,27,6000.0,uniform,mse,False,193.40796150820663
9,45,6000.0,uniform,mse,False,56.59987457997708
60,94,6000.0,uniform,choice,False,670.9797238432299
19,21,6000.0,uniform,mse,False,171.94622880423984
27,75,6000.0,uniform,mse,False,186.0415275027475
48,40,6000.0,uniform,mse,False,89.04097020473216
40,55,6000.0,uniform,mse,False,80.84018567417267
32,66,6000.0,uniform,mse,False,103.39146258889951
58,74,6000.0,uniform,mse,False,120.15491336143556
20,21,6000.0,uniform,mse,False,141.66399119042214
2,46,6000.0,uniform,mse,False,14.758528180827255
14,75,6000.0,uniform,choice,False,1351.325267464828
54,82,6000.0,uniform,mse,False,179.78538446183998
49,83,6000.0,uniform,choice,False,769.3702130872306
30,70,6000.0,uniform,mse,False,108.89851107469612
52,28,6000.0,uniform,mse,False,165.8153315315516
18,81,6000.0,uniform,choice,False,1136.444026956909
21,21,6000.0,uniform,mse,False,134.05646720691993
37,59,6000.0,uniform,mse,False,130.96996575734357
49,40,6000.0,uniform,mse,False,186.15710938613117
46,49,6000.0,uniform,mse,False,128.20951857757757
3,46,6000.0,uniform,mse,False,38.3342105252913
22,21,6000.0,uniform,mse,False,179.91135706230443
53,28,6000.0,uniform,mse,False,186.1830682022511
17,99,6000.0,uniform,mse,False,70.18176584495876
46,84,6000.0,uniform,choice,False,705.703269707094
41,55,6000.0,uniform,mse,False,154.56552810810967
23,21,6000.0,uniform,mse,False,152.5255598252306
4,46,6000.0,uniform,mse,False,61.73830755728414
50,40,6000.0,uniform,mse,False,110.98181157288792
6,78,6000.0,uniform,choice,False,1348.0878233797334
33,66,6000.0,uniform,mse,False,94.92659523312105
18,22,6000.0,uniform,mse,False,129.60615571800594
24,76,6000.0,uniform,mse,False,90.05012815085912
53,51,6000.0,uniform,choice,False,865.9477820992258
52,29,6000.0,uniform,mse,False,135.67901745971895
5,46,6000.0,uniform,mse,False,52.356901703162606
47,49,6000.0,uniform,mse,False,130.65987691739306
19,22,6000.0,uniform,mse,False,142.1899701104125
51,40,6000.0,uniform,mse,False,109.11933762514323
38,59,6000.0,uniform,mse,False,114.40079080370248
57,70,6000.0,uniform,mse,False,114.82675593062368
24,92,6000.0,uniform,choice,False,881.7320542015173
31,70,6000.0,uniform,mse,False,94.60782936708262
20,22,6000.0,uniform,mse,False,140.08986401592372
6,46,6000.0,uniform,mse,False,62.9561342094126
15,75,6000.0,uniform,choice,False,1164.4517914547696
39,86,6000.0,uniform,choice,False,797.7070752985342
53,29,6000.0,uniform,mse,False,221.87828609547597
42,55,6000.0,uniform,mse,False,147.262429774673
21,22,6000.0,uniform,mse,False,132.2783806976786
48,41,6000.0,uniform,mse,False,205.77836156129987
28,90,6000.0,uniform,choice,False,845.0461229285318
54,70,6000.0,uniform,choice,False,790.3249012531595
7,46,6000.0,uniform,mse,False,61.61084344695945
22,22,6000.0,uniform,mse,False,78.90480593728115
44,50,6000.0,uniform,mse,False,89.44967914978791
34,66,6000.0,uniform,mse,False,91.65197603294651
52,30,6000.0,uniform,mse,False,216.1021434157674
23,22,6000.0,uniform,mse,False,164.4944606970095
59,74,6000.0,uniform,mse,False,159.14698010480495
55,82,6000.0,uniform,mse,False,76.55774586424549
49,41,6000.0,uniform,mse,False,178.66285518796101
8,46,6000.0,uniform,mse,False,75.53748803275548
10,100,6000.0,uniform,mse,False,72.0186696280902
39,59,6000.0,uniform,mse,False,132.65334581203686
18,23,6000.0,uniform,mse,False,92.34755221444692
25,76,6000.0,uniform,mse,False,110.91956962703442
7,78,6000.0,uniform,choice,False,1247.2247908174843
57,65,6000.0,uniform,choice,False,821.5129643119118
19,81,6000.0,uniform,choice,False,1164.1203218084074
32,88,6000.0,uniform,choice,False,828.6636966892805
43,55,6000.0,uniform,mse,False,160.2130709373413
53,30,6000.0,uniform,mse,False,140.0626556224035
19,23,6000.0,uniform,mse,False,127.99907655916897
28,71,6000.0,uniform,mse,False,111.67886556589168
9,46,6000.0,uniform,mse,False,103.4932870666687
42,85,6000.0,uniform,choice,False,808.6192211692044
50,41,6000.0,uniform,mse,False,129.59800622819176
45,50,6000.0,uniform,mse,False,88.6244887150273
20,23,6000.0,uniform,mse,False,135.84229238348416
52,52,6000.0,uniform,choice,False,903.120992599778
16,75,6000.0,uniform,choice,False,1212.9306453379766
2,47,6000.0,uniform,mse,False,13.283093915750545
56,71,6000.0,uniform,mse,False,90.65887896314513
21,23,6000.0,uniform,mse,False,178.2629518436178
52,31,6000.0,uniform,mse,False,176.71503380804168
51,41,6000.0,uniform,mse,False,141.8268628028293
35,66,6000.0,uniform,mse,False,97.32757587032252
36,60,6000.0,uniform,mse,False,122.86991314213401
22,23,6000.0,uniform,mse,False,108.78029417132498
3,47,6000.0,uniform,mse,False,43.04040365474331
40,56,6000.0,uniform,mse,False,122.97473478486613
23,23,6000.0,uniform,mse,False,181.59323335410932
50,83,6000.0,uniform,choice,False,759.1898068785835
53,31,6000.0,uniform,mse,False,155.43314073354318
46,50,6000.0,uniform,mse,False,149.76540688690432
26,76,6000.0,uniform,mse,False,87.74666829032674
4,47,6000.0,uniform,mse,False,31.832631571628053
48,42,6000.0,uniform,mse,False,107.7030138885643
18,24,6000.0,uniform,mse,False,132.70135040759757
11,100,6000.0,uniform,mse,False,44.2934035720896
29,71,6000.0,uniform,mse,False,99.30311355358513
8,78,6000.0,uniform,choice,False,1330.151841912319
19,24,6000.0,uniform,mse,False,107.73579535140584
5,47,6000.0,uniform,mse,False,94.87895423879212
52,32,6000.0,uniform,mse,False,167.40276737090548
47,84,6000.0,uniform,choice,False,846.8856227003195
25,92,6000.0,uniform,choice,False,778.122904640326
20,24,6000.0,uniform,mse,False,119.71147981710025
49,42,6000.0,uniform,mse,False,109.60438806036083
37,60,6000.0,uniform,mse,False,116.08650958803669
54,83,6000.0,uniform,mse,False,97.38480433890679
32,67,6000.0,uniform,mse,False,142.7884832817307
21,24,6000.0,uniform,mse,False,170.36046020130374
60,74,6000.0,uniform,mse,False,119.66095635542453
41,56,6000.0,uniform,mse,False,122.71290198579574
6,47,6000.0,uniform,mse,False,66.22423053402318
47,50,6000.0,uniform,mse,False,192.03379910838615
53,32,6000.0,uniform,mse,False,180.93596110636597
53,52,6000.0,uniform,choice,False,836.8974375668247
22,24,6000.0,uniform,mse,False,88.83985817188139
20,81,6000.0,uniform,choice,False,1046.728305146565
50,42,6000.0,uniform,mse,False,105.3123068439255
55,70,6000.0,uniform,choice,False,790.2048418231923
36,87,6000.0,uniform,choice,False,880.2733598358686
7,47,6000.0,uniform,mse,False,90.35410445542612
23,24,6000.0,uniform,mse,False,174.70440864500245
17,75,6000.0,uniform,choice,False,1243.5548961478673
57,71,6000.0,uniform,mse,False,151.06971804559285
29,90,6000.0,uniform,choice,False,808.5567777463165
27,76,6000.0,uniform,mse,False,71.6856037691138
18,25,6000.0,uniform,mse,False,149.5938554887867
30,71,6000.0,uniform,mse,False,107.16621528667172
52,33,6000.0,uniform,mse,False,196.5979849255014
58,95,6000.0,uniform,choice,False,662.2870551199845
56,66,6000.0,uniform,choice,False,841.7685775181192
8,47,6000.0,uniform,mse,False,66.17106450844034
51,42,6000.0,uniform,mse,False,190.36805114818816
19,25,6000.0,uniform,mse,False,93.08001718951282
12,100,6000.0,uniform,mse,False,53.886520577970145
38,60,6000.0,uniform,mse,False,175.24589371477123
44,51,6000.0,uniform,mse,False,167.74894622051443
42,56,6000.0,uniform,mse,False,93.81482112792897
20,25,6000.0,uniform,mse,False,148.81903641671653
9,78,6000.0,uniform,choice,False,1167.0083812748785
33,67,6000.0,uniform,mse,False,115.74226563321437
53,33,6000.0,uniform,mse,False,158.4905968306844
9,47,6000.0,uniform,mse,False,118.92015697400332
21,25,6000.0,uniform,mse,False,133.91639182713965
48,43,6000.0,uniform,mse,False,163.03984422784816
22,25,6000.0,uniform,mse,False,110.90519194338921
33,88,6000.0,uniform,choice,False,789.6641692681651
2,48,6000.0,uniform,mse,False,12.899434069196818
10,76,6000.0,uniform,choice,False,1217.6811374465299
23,25,6000.0,uniform,mse,False,153.65376142483464
43,85,6000.0,uniform,choice,False,791.5187801141274
52,34,6000.0,uniform,mse,False,171.94607857112112
45,51,6000.0,uniform,mse,False,168.02151306986497
18,26,6000.0,uniform,mse,False,148.54868904756944
49,43,6000.0,uniform,mse,False,159.86030314760623
39,60,6000.0,uniform,mse,False,169.03843990840267
31,71,6000.0,uniform,mse,False,101.07591040771811
3,48,6000.0,uniform,mse,False,42.308222334238216
24,77,6000.0,uniform,mse,False,90.76573390701026
43,56,6000.0,uniform,mse,False,121.97432732925184
52,53,6000.0,uniform,choice,False,974.43897200582
19,26,6000.0,uniform,mse,False,132.55135629714627
55,83,6000.0,uniform,mse,False,132.39170331955512
53,34,6000.0,uniform,mse,False,113.81071044246532
56,72,6000.0,uniform,mse,False,131.24720731155895
20,26,6000.0,uniform,mse,False,159.69131998175354
58,75,6000.0,uniform,mse,False,102.81037042374017
34,67,6000.0,uniform,mse,False,125.26605435197342
21,81,6000.0,uniform,choice,False,1139.0005553506824
26,92,6000.0,uniform,choice,False,848.9868960909635
4,48,6000.0,uniform,mse,False,51.6584324335636
13,100,6000.0,uniform,mse,False,51.27993735370589
50,43,6000.0,uniform,mse,False,184.1290565461504
21,26,6000.0,uniform,mse,False,172.08319316488317
2,79,6000.0,uniform,choice,False,1228.6876723767523
51,83,6000.0,uniform,choice,False,786.6622932004113
46,51,6000.0,uniform,mse,False,101.20584056541449
22,26,6000.0,uniform,mse,False,126.19622294819497
5,48,6000.0,uniform,mse,False,39.28955538468702
11,76,6000.0,uniform,choice,False,1224.6929558773309
52,35,6000.0,uniform,mse,False,140.49945965470937
23,26,6000.0,uniform,mse,False,151.3435233375152
40,57,6000.0,uniform,mse,False,114.8464365395888
36,61,6000.0,uniform,mse,False,135.7837789073164
44,85,6000.0,uniform,choice,False,752.4663443944631
6,48,6000.0,uniform,mse,False,79.35455500036248
51,43,6000.0,uniform,mse,False,130.4932881120448
