strategies,memory,threshold,distribution,choice,crosses,std
53,80,6000.0,uniform,mse,False,101.95286211651931
74,74,6000.0,uniform,mse,False,139.2320125674906
35,89,6000.0,uniform,mse,False,73.46256648395696
92,71,6000.0,uniform,mse,False,152.75740598841244
29,98,6000.0,uniform,mse,False,134.97376407181306
62,83,6000.0,uniform,mse,False,105.05361027627812
56,80,6000.0,uniform,mse,False,109.19626825125482
74,74,6000.0,uniform,mse,False,132.34036581907966
92,71,6000.0,uniform,mse,False,95.1176202613882
35,89,6000.0,uniform,mse,False,82.06064084204526
62,83,6000.0,uniform,mse,False,121.53730012439422
29,98,6000.0,uniform,mse,False,98.49612661703472
56,80,6000.0,uniform,mse,False,78.09648579641724
74,74,6000.0,uniform,mse,False,88.6304516899472
92,71,6000.0,uniform,mse,False,87.97936929047542
35,89,6000.0,uniform,mse,False,105.51992460227446
65,83,6000.0,uniform,mse,False,133.39504796940898
56,80,6000.0,uniform,mse,False,120.34326944204233
29,98,6000.0,uniform,mse,False,96.5332716335576
77,74,6000.0,uniform,mse,False,101.6550881135411
95,71,6000.0,uniform,mse,False,85.6968911417378
35,89,6000.0,uniform,mse,False,114.90046039843686
65,83,6000.0,uniform,mse,False,97.23453649717864
56,80,6000.0,uniform,mse,False,178.86636236569888
77,74,6000.0,uniform,mse,False,124.84591379528834
95,71,6000.0,uniform,mse,False,143.04601885136253
29,98,6000.0,uniform,mse,False,127.23810054590152
38,89,6000.0,uniform,mse,False,101.51012721537644
17,101,6000.0,uniform,mse,False,124.53628417009486
65,83,6000.0,uniform,mse,False,126.76031942921676
56,80,6000.0,uniform,mse,False,145.40200952875446
77,74,6000.0,uniform,mse,False,120.36821152560546
95,71,6000.0,uniform,mse,False,148.45158500553848
17,101,6000.0,uniform,mse,False,54.70127590225635
38,89,6000.0,uniform,mse,False,76.26658985552511
17,101,6000.0,uniform,mse,False,91.65043360616478
65,83,6000.0,uniform,mse,False,127.1815539413673
95,71,6000.0,uniform,mse,False,151.40473300381714
59,80,6000.0,uniform,mse,False,146.94928108343197
77,74,6000.0,uniform,mse,False,111.45272215986657
17,101,6000.0,uniform,mse,False,72.62901976691352
38,89,6000.0,uniform,mse,False,90.9061872936693
17,101,6000.0,uniform,mse,False,90.51752434478352
95,71,6000.0,uniform,mse,False,100.3749133969072
77,74,6000.0,uniform,mse,False,120.03000807991303
59,80,6000.0,uniform,mse,False,104.97424367880676
65,83,6000.0,uniform,mse,False,115.31547622898853
20,101,6000.0,uniform,mse,False,82.62822526491992
98,71,6000.0,uniform,mse,False,121.19180369595443
38,89,6000.0,uniform,mse,False,82.23243942739403
20,101,6000.0,uniform,mse,False,74.55703797481024
80,74,6000.0,uniform,mse,False,154.15376499888316
59,80,6000.0,uniform,mse,False,136.52929501919178
68,83,6000.0,uniform,mse,False,116.66467002279877
20,101,6000.0,uniform,mse,False,106.39475394627087
98,71,6000.0,uniform,mse,False,161.26791576942932
80,74,6000.0,uniform,mse,False,94.55274243071291
38,89,6000.0,uniform,mse,False,135.84137286647876
20,101,6000.0,uniform,mse,False,55.40003347869251
59,80,6000.0,uniform,mse,False,92.28759311928121
68,83,6000.0,uniform,mse,False,147.4520980105826
20,101,6000.0,uniform,mse,False,111.85531944870422
98,71,6000.0,uniform,mse,False,128.14550240933363
80,74,6000.0,uniform,mse,False,111.6912345915618
41,89,6000.0,uniform,mse,False,95.5422500797909
59,80,6000.0,uniform,mse,False,134.21812878203153
23,101,6000.0,uniform,mse,False,89.33691032115904
68,83,6000.0,uniform,mse,False,134.2856674316844
98,71,6000.0,uniform,mse,False,154.92542199932942
23,101,6000.0,uniform,mse,False,116.19258756545685
80,74,6000.0,uniform,mse,False,131.6624922670769
41,89,6000.0,uniform,mse,False,164.98658784861283
47,83,6000.0,uniform,mse,False,119.44864825052613
68,83,6000.0,uniform,mse,False,133.0133273521957
23,101,6000.0,uniform,mse,False,65.17139370758042
98,71,6000.0,uniform,mse,False,137.83145960805527
80,74,6000.0,uniform,mse,False,146.49731980361304
23,101,6000.0,uniform,mse,False,82.7831482095692
47,83,6000.0,uniform,mse,False,100.87432770451991
41,89,6000.0,uniform,mse,False,105.49099541487898
68,83,6000.0,uniform,mse,False,117.13860301064392
101,71,6000.0,uniform,mse,False,130.0797315503315
23,101,6000.0,uniform,mse,False,144.78558636147952
83,74,6000.0,uniform,mse,False,127.54886254156271
47,83,6000.0,uniform,mse,False,102.21837295034898
41,89,6000.0,uniform,mse,False,127.2192375725239
101,71,6000.0,uniform,mse,False,99.6897468442361
71,83,6000.0,uniform,mse,False,164.52970636889324
83,74,6000.0,uniform,mse,False,90.45863580564792
26,101,6000.0,uniform,mse,False,108.84479013429394
47,83,6000.0,uniform,mse,False,146.35583465725017
41,89,6000.0,uniform,mse,False,100.0275610611745
101,71,6000.0,uniform,mse,False,109.56300639614358
71,83,6000.0,uniform,mse,False,137.21352730606765
83,74,6000.0,uniform,mse,False,121.31375523674994
26,101,6000.0,uniform,mse,False,67.22810353644778
47,83,6000.0,uniform,mse,False,156.22309691457434
101,71,6000.0,uniform,mse,False,143.33056586398695
44,89,6000.0,uniform,mse,False,95.53608519320687
71,83,6000.0,uniform,mse,False,136.08388627476614
83,74,6000.0,uniform,mse,False,130.42747240123876
50,83,6000.0,uniform,mse,False,85.66146272031517
101,71,6000.0,uniform,mse,False,121.06215624819019
26,101,6000.0,uniform,mse,False,121.57837662019429
44,89,6000.0,uniform,mse,False,80.01772800196618
83,74,6000.0,uniform,mse,False,89.20710994201892
71,83,6000.0,uniform,mse,False,99.28480494204113
89,74,6000.0,uniform,mse,False,134.58830035212105
50,83,6000.0,uniform,mse,False,130.9174751060397
26,101,6000.0,uniform,mse,False,107.65573727789054
44,89,6000.0,uniform,mse,False,137.16325591842985
86,74,6000.0,uniform,mse,False,125.93434637310325
71,83,6000.0,uniform,mse,False,136.18862239373047
89,74,6000.0,uniform,mse,False,126.1359147585054
50,83,6000.0,uniform,mse,False,90.73296956776191
86,74,6000.0,uniform,mse,False,106.20597635635058
44,89,6000.0,uniform,mse,False,144.5433554101785
26,101,6000.0,uniform,mse,False,100.62019472214784
62,86,6000.0,uniform,mse,False,151.51968691197766
89,74,6000.0,uniform,mse,False,139.24705239145212
50,83,6000.0,uniform,mse,False,120.28739294833863
86,74,6000.0,uniform,mse,False,130.66995903396153
44,89,6000.0,uniform,mse,False,110.79861364775445
29,101,6000.0,uniform,mse,False,77.26837673924089
62,86,6000.0,uniform,mse,False,111.81961418046397
89,74,6000.0,uniform,mse,False,127.5591456793956
50,83,6000.0,uniform,mse,False,87.64385205654544
86,74,6000.0,uniform,mse,False,135.62669835138504
32,92,6000.0,uniform,mse,False,76.31527854322773
62,86,6000.0,uniform,mse,False,86.33921832287882
89,74,6000.0,uniform,mse,False,87.54347140942859
29,101,6000.0,uniform,mse,False,89.98971665156589
53,83,6000.0,uniform,mse,False,112.30889689584949
86,74,6000.0,uniform,mse,False,134.56317607898742
32,92,6000.0,uniform,mse,False,130.92355884587604
92,74,6000.0,uniform,mse,False,101.61337660629313
62,86,6000.0,uniform,mse,False,78.23580444105288
29,101,6000.0,uniform,mse,False,75.49159414264234
53,83,6000.0,uniform,mse,False,103.7841481385684
74,77,6000.0,uniform,mse,False,112.42556222523257
32,92,6000.0,uniform,mse,False,160.65559359777458
92,74,6000.0,uniform,mse,False,127.80869975338757
62,86,6000.0,uniform,mse,False,93.64180470220202
74,77,6000.0,uniform,mse,False,161.90248059600722
53,83,6000.0,uniform,mse,False,104.65247425982689
29,101,6000.0,uniform,mse,False,79.23708064735067
92,74,6000.0,uniform,mse,False,118.5382534117734
32,92,6000.0,uniform,mse,False,94.92720431889644
65,86,6000.0,uniform,mse,False,122.47296627235754
74,77,6000.0,uniform,mse,False,197.55764160736308
53,83,6000.0,uniform,mse,False,183.322894480167
29,101,6000.0,uniform,mse,False,100.06394252608352
92,74,6000.0,uniform,mse,False,112.7772170872166
32,92,6000.0,uniform,mse,False,75.44987241004367
74,77,6000.0,uniform,mse,False,107.30495255095747
65,86,6000.0,uniform,mse,False,87.40410085111688
53,83,6000.0,uniform,mse,False,129.8800116504916
92,74,6000.0,uniform,mse,False,120.29429307609071
35,92,6000.0,uniform,mse,False,126.29646936720728
74,77,6000.0,uniform,mse,False,97.25503389271651
65,86,6000.0,uniform,mse,False,183.27640621819666
56,83,6000.0,uniform,mse,False,117.8320214888148
95,74,6000.0,uniform,mse,False,155.4349108300577
35,92,6000.0,uniform,mse,False,111.69570876418084
77,77,6000.0,uniform,mse,False,122.61852616969014
65,86,6000.0,uniform,mse,False,91.54364909906735
56,83,6000.0,uniform,mse,False,158.23585241835892
95,74,6000.0,uniform,mse,False,102.00277588998368
35,92,6000.0,uniform,mse,False,86.52284639203005
77,77,6000.0,uniform,mse,False,113.6768471487008
65,86,6000.0,uniform,mse,False,81.89429364284265
56,83,6000.0,uniform,mse,False,128.4129812115944
95,74,6000.0,uniform,mse,False,113.80779321543335
35,92,6000.0,uniform,mse,False,117.39466782621119
77,77,6000.0,uniform,mse,False,100.5428208748999
95,74,6000.0,uniform,mse,False,124.24458297580327
56,83,6000.0,uniform,mse,False,101.5909546017868
68,86,6000.0,uniform,mse,False,128.59452207892608
35,92,6000.0,uniform,mse,False,86.01675538518253
77,77,6000.0,uniform,mse,False,121.58964402095344
95,74,6000.0,uniform,mse,False,147.01651641683864
56,83,6000.0,uniform,mse,False,102.4781797563372
68,86,6000.0,uniform,mse,False,136.87685521090972
77,77,6000.0,uniform,mse,False,88.90011279890835
38,92,6000.0,uniform,mse,False,75.9036261838912
98,74,6000.0,uniform,mse,False,135.68992199351536
59,83,6000.0,uniform,mse,False,134.85153217844916
68,86,6000.0,uniform,mse,False,141.535703365631
80,77,6000.0,uniform,mse,False,148.8190722005499
38,92,6000.0,uniform,mse,False,126.47318469195264
98,74,6000.0,uniform,mse,False,99.15349968240929
59,83,6000.0,uniform,mse,False,113.49999744213304
68,86,6000.0,uniform,mse,False,131.5370787116204
80,77,6000.0,uniform,mse,False,95.17590127852459
38,92,6000.0,uniform,mse,False,126.68886772273117
98,74,6000.0,uniform,mse,False,118.13222896745035
59,83,6000.0,uniform,mse,False,125.17586931231038
68,86,6000.0,uniform,mse,False,95.9635000455649
80,77,6000.0,uniform,mse,False,113.94815648502157
38,92,6000.0,uniform,mse,False,132.2681671049409
98,74,6000.0,uniform,mse,False,128.7312651697842
59,83,6000.0,uniform,mse,False,132.36562367972914
71,86,6000.0,uniform,mse,False,106.50560988254158
80,77,6000.0,uniform,mse,False,111.53714021871822
98,74,6000.0,uniform,mse,False,89.1069707032148
38,92,6000.0,uniform,mse,False,155.60460157384367
59,83,6000.0,uniform,mse,False,107.54808192603407
80,77,6000.0,uniform,mse,False,141.1311926370855
71,86,6000.0,uniform,mse,False,118.61781205480258
101,74,6000.0,uniform,mse,False,129.1845192741284
41,92,6000.0,uniform,mse,False,89.70987536469417
47,86,6000.0,uniform,mse,False,107.27017832269306
83,77,6000.0,uniform,mse,False,122.12099285103794
101,74,6000.0,uniform,mse,False,101.12859732830017
71,86,6000.0,uniform,mse,False,116.85115012626183
41,92,6000.0,uniform,mse,False,160.33253109746346
47,86,6000.0,uniform,mse,False,79.5552271939297
83,77,6000.0,uniform,mse,False,113.99293001071187
101,74,6000.0,uniform,mse,False,137.1987121785324
71,86,6000.0,uniform,mse,False,97.23163758095345
41,92,6000.0,uniform,mse,False,125.88804775318326
47,86,6000.0,uniform,mse,False,145.1687874358404
83,77,6000.0,uniform,mse,False,140.1923733419972
101,74,6000.0,uniform,mse,False,136.7411926299825
71,86,6000.0,uniform,mse,False,130.70234825707405
41,92,6000.0,uniform,mse,False,89.10646284207921
47,86,6000.0,uniform,mse,False,109.17153295321691
83,77,6000.0,uniform,mse,False,138.47782123572944
101,74,6000.0,uniform,mse,False,141.40250482602414
62,89,6000.0,uniform,mse,False,80.0388550148102
41,92,6000.0,uniform,mse,False,90.22947126433155
47,86,6000.0,uniform,mse,False,82.33220702381696
83,77,6000.0,uniform,mse,False,102.9275478902053
89,77,6000.0,uniform,mse,False,112.88974261278857
62,89,6000.0,uniform,mse,False,117.73600478345998
44,92,6000.0,uniform,mse,False,120.50326972303033
50,86,6000.0,uniform,mse,False,82.4543533683921
86,77,6000.0,uniform,mse,False,169.88745406417195
89,77,6000.0,uniform,mse,False,163.0955463390142
62,89,6000.0,uniform,mse,False,141.41875366137074
50,86,6000.0,uniform,mse,False,136.5039183820003
44,92,6000.0,uniform,mse,False,105.47516483502373
86,77,6000.0,uniform,mse,False,133.02265860678273
89,77,6000.0,uniform,mse,False,197.1442051397201
50,86,6000.0,uniform,mse,False,120.41951567446667
44,92,6000.0,uniform,mse,False,123.70986393486417
62,89,6000.0,uniform,mse,False,168.83875844721112
86,77,6000.0,uniform,mse,False,98.0815505327054
89,77,6000.0,uniform,mse,False,110.64628143417194
50,86,6000.0,uniform,mse,False,101.24197115106328
44,92,6000.0,uniform,mse,False,77.41716943817131
86,77,6000.0,uniform,mse,False,183.15263409411122
62,89,6000.0,uniform,mse,False,137.61897252757524
89,77,6000.0,uniform,mse,False,100.48501728920624
50,86,6000.0,uniform,mse,False,135.84966814477676
86,77,6000.0,uniform,mse,False,152.19635777714075
44,92,6000.0,uniform,mse,False,123.43550765901884
92,77,6000.0,uniform,mse,False,120.93110074197432
65,89,6000.0,uniform,mse,False,100.36685266058105
74,80,6000.0,uniform,mse,False,160.62007276003052
53,86,6000.0,uniform,mse,False,110.51682082486475
32,95,6000.0,uniform,mse,False,67.11368368221285
92,77,6000.0,uniform,mse,False,108.32153187229865
65,89,6000.0,uniform,mse,False,130.31400948496275
74,80,6000.0,uniform,mse,False,158.0659257240472
53,86,6000.0,uniform,mse,False,90.15721650805474
92,77,6000.0,uniform,mse,False,99.62730346250463
32,95,6000.0,uniform,mse,False,102.6865623297542
65,89,6000.0,uniform,mse,False,102.9292996536016
74,80,6000.0,uniform,mse,False,163.84111539461028
92,77,6000.0,uniform,mse,False,128.52776774087386
53,86,6000.0,uniform,mse,False,107.98748437686817
32,95,6000.0,uniform,mse,False,124.60565608785932
65,89,6000.0,uniform,mse,False,115.5963629461279
74,80,6000.0,uniform,mse,False,118.84641464275437
92,77,6000.0,uniform,mse,False,97.55722877273361
32,95,6000.0,uniform,mse,False,76.08784396997986
53,86,6000.0,uniform,mse,False,92.14550639231615
65,89,6000.0,uniform,mse,False,93.20410577824609
74,80,6000.0,uniform,mse,False,132.52088278833642
95,77,6000.0,uniform,mse,False,143.65130555663654
32,95,6000.0,uniform,mse,False,89.22945863384268
53,86,6000.0,uniform,mse,False,103.71650319053603
68,89,6000.0,uniform,mse,False,176.98382871911565
77,80,6000.0,uniform,mse,False,80.26164148427317
95,77,6000.0,uniform,mse,False,91.55292260238494
35,95,6000.0,uniform,mse,False,107.55080755152957
56,86,6000.0,uniform,mse,False,86.94585012820309
68,89,6000.0,uniform,mse,False,104.5466880082205
77,80,6000.0,uniform,mse,False,110.34111597677449
95,77,6000.0,uniform,mse,False,116.8669016530059
35,95,6000.0,uniform,mse,False,75.43717993366063
56,86,6000.0,uniform,mse,False,90.4561727733764
68,89,6000.0,uniform,mse,False,92.37010656207781
77,80,6000.0,uniform,mse,False,84.79445529300546
95,77,6000.0,uniform,mse,False,113.14595571496756
35,95,6000.0,uniform,mse,False,89.58924812443391
56,86,6000.0,uniform,mse,False,90.62192051051778
77,80,6000.0,uniform,mse,False,136.05151813168973
95,77,6000.0,uniform,mse,False,140.18700269427785
68,89,6000.0,uniform,mse,False,106.75044389513852
35,95,6000.0,uniform,mse,False,105.63285355746346
56,86,6000.0,uniform,mse,False,97.240701470344
77,80,6000.0,uniform,mse,False,145.86811466184102
98,77,6000.0,uniform,mse,False,117.36558001635521
68,89,6000.0,uniform,mse,False,109.49495851941789
35,95,6000.0,uniform,mse,False,103.74864802376464
56,86,6000.0,uniform,mse,False,143.70562816013836
98,77,6000.0,uniform,mse,False,117.38411908512924
80,80,6000.0,uniform,mse,False,104.73308261361355
71,89,6000.0,uniform,mse,False,91.85604522877124
38,95,6000.0,uniform,mse,False,105.78105491508093
59,86,6000.0,uniform,mse,False,125.77255906749353
98,77,6000.0,uniform,mse,False,138.99370352828706
80,80,6000.0,uniform,mse,False,86.9168999677278
71,89,6000.0,uniform,mse,False,109.26043460641426
38,95,6000.0,uniform,mse,False,83.58526573624951
59,86,6000.0,uniform,mse,False,99.52210646635385
98,77,6000.0,uniform,mse,False,132.67026185562437
80,80,6000.0,uniform,mse,False,151.10802724685905
38,95,6000.0,uniform,mse,False,124.99034599839214
71,89,6000.0,uniform,mse,False,91.23962534821487
59,86,6000.0,uniform,mse,False,122.03738987200286
98,77,6000.0,uniform,mse,False,102.9503408693099
80,80,6000.0,uniform,mse,False,182.88928344766404
38,95,6000.0,uniform,mse,False,121.73244991735312
71,89,6000.0,uniform,mse,False,89.2415106117135
59,86,6000.0,uniform,mse,False,96.5000432596153
101,77,6000.0,uniform,mse,False,171.45611410481428
80,80,6000.0,uniform,mse,False,111.28569581824073
38,95,6000.0,uniform,mse,False,115.54859921766008
71,89,6000.0,uniform,mse,False,160.51384288310268
59,86,6000.0,uniform,mse,False,110.61670199083575
101,77,6000.0,uniform,mse,False,133.36619684457514
83,80,6000.0,uniform,mse,False,130.27069998060767
41,95,6000.0,uniform,mse,False,67.43092680066525
101,77,6000.0,uniform,mse,False,103.32656822650873
47,89,6000.0,uniform,mse,False,140.0790635586516
62,92,6000.0,uniform,mse,False,136.02562515729488
83,80,6000.0,uniform,mse,False,83.59280934050189
41,95,6000.0,uniform,mse,False,73.7607429613888
101,77,6000.0,uniform,mse,False,175.0213976268498
47,89,6000.0,uniform,mse,False,133.82464780093977
83,80,6000.0,uniform,mse,False,127.30547354198876
62,92,6000.0,uniform,mse,False,105.05826189316684
41,95,6000.0,uniform,mse,False,127.34414090018687
101,77,6000.0,uniform,mse,False,158.0463177560583
83,80,6000.0,uniform,mse,False,182.77020707366395
47,89,6000.0,uniform,mse,False,102.79926475165385
62,92,6000.0,uniform,mse,False,82.40699901422931
41,95,6000.0,uniform,mse,False,94.09422047538206
89,80,6000.0,uniform,mse,False,162.63076997834696
83,80,6000.0,uniform,mse,False,142.06865417818244
47,89,6000.0,uniform,mse,False,115.85601390338404
62,92,6000.0,uniform,mse,False,96.52364618170887
41,95,6000.0,uniform,mse,False,91.05164526390041
89,80,6000.0,uniform,mse,False,154.20081823307552
86,80,6000.0,uniform,mse,False,142.67639904255364
47,89,6000.0,uniform,mse,False,98.84200132461565
62,92,6000.0,uniform,mse,False,125.14389248699212
89,80,6000.0,uniform,mse,False,160.5361864142708
44,95,6000.0,uniform,mse,False,106.3424177179275
86,80,6000.0,uniform,mse,False,120.54440166775683
50,89,6000.0,uniform,mse,False,103.5138909299259
65,92,6000.0,uniform,mse,False,89.59102031760825
89,80,6000.0,uniform,mse,False,120.77073434171666
86,80,6000.0,uniform,mse,False,134.71687310221202
44,95,6000.0,uniform,mse,False,85.38184137487957
50,89,6000.0,uniform,mse,False,84.11922376960007
65,92,6000.0,uniform,mse,False,119.36498735708906
89,80,6000.0,uniform,mse,False,128.5928274572011
86,80,6000.0,uniform,mse,False,103.9046768677907
44,95,6000.0,uniform,mse,False,95.34478343638867
50,89,6000.0,uniform,mse,False,95.34971296710192
92,80,6000.0,uniform,mse,False,86.71999638743938
65,92,6000.0,uniform,mse,False,88.75481412833128
86,80,6000.0,uniform,mse,False,133.4297566547189
44,95,6000.0,uniform,mse,False,107.56660875271452
50,89,6000.0,uniform,mse,False,108.13597968419123
92,80,6000.0,uniform,mse,False,113.58514152388067
74,83,6000.0,uniform,mse,False,126.63524266858288
65,92,6000.0,uniform,mse,False,161.3706121948827
44,95,6000.0,uniform,mse,False,92.57669860528479
50,89,6000.0,uniform,mse,False,122.33198183560086
92,80,6000.0,uniform,mse,False,91.87588753823007
74,83,6000.0,uniform,mse,False,97.30041189697029
65,92,6000.0,uniform,mse,False,95.97654425073763
32,98,6000.0,uniform,mse,False,78.0111517407503
53,89,6000.0,uniform,mse,False,102.7779183418034
92,80,6000.0,uniform,mse,False,135.42472410323566
74,83,6000.0,uniform,mse,False,114.71488319894654
68,92,6000.0,uniform,mse,False,133.97029926731912
32,98,6000.0,uniform,mse,False,132.15861303909213
53,89,6000.0,uniform,mse,False,78.78971836307296
92,80,6000.0,uniform,mse,False,143.9974879066906
74,83,6000.0,uniform,mse,False,149.64117385131073
68,92,6000.0,uniform,mse,False,82.00781392872645
32,98,6000.0,uniform,mse,False,100.19607911018554
53,89,6000.0,uniform,mse,False,105.17509477912417
95,80,6000.0,uniform,mse,False,100.97100759624021
74,83,6000.0,uniform,mse,False,159.85914969991035
32,98,6000.0,uniform,mse,False,58.601017378690415
68,92,6000.0,uniform,mse,False,101.49560866118655
53,89,6000.0,uniform,mse,False,91.31263745572856
95,80,6000.0,uniform,mse,False,91.1394859456509
77,83,6000.0,uniform,mse,False,93.48405910175394
32,98,6000.0,uniform,mse,False,71.17552462104663
68,92,6000.0,uniform,mse,False,122.4097183566603
95,80,6000.0,uniform,mse,False,152.55956303502413
53,89,6000.0,uniform,mse,False,137.0757304210738
77,83,6000.0,uniform,mse,False,132.64072944557074
35,98,6000.0,uniform,mse,False,116.78275867552135
95,80,6000.0,uniform,mse,False,178.65794132923395
68,92,6000.0,uniform,mse,False,147.24666806385594
56,89,6000.0,uniform,mse,False,108.84252148411402
77,83,6000.0,uniform,mse,False,100.50224361955786
35,98,6000.0,uniform,mse,False,104.02048561475857
95,80,6000.0,uniform,mse,False,111.55343993323334
56,89,6000.0,uniform,mse,False,172.4062672907694
71,92,6000.0,uniform,mse,False,133.25107906087842
77,83,6000.0,uniform,mse,False,125.07113623988859
35,98,6000.0,uniform,mse,False,135.20710508748832
98,80,6000.0,uniform,mse,False,125.67786139073978
56,89,6000.0,uniform,mse,False,110.6982847424411
71,92,6000.0,uniform,mse,False,144.05044627761077
77,83,6000.0,uniform,mse,False,100.21181316321803
98,80,6000.0,uniform,mse,False,87.5977659175735
35,98,6000.0,uniform,mse,False,114.17062080016125
56,89,6000.0,uniform,mse,False,138.89278486448893
80,83,6000.0,uniform,mse,False,113.60502474606514
71,92,6000.0,uniform,mse,False,130.23143524108434
98,80,6000.0,uniform,mse,False,135.0172556969571
35,98,6000.0,uniform,mse,False,83.90706240731015
56,89,6000.0,uniform,mse,False,106.54532995365146
80,83,6000.0,uniform,mse,False,103.5539535100417
71,92,6000.0,uniform,mse,False,145.79187320226117
98,80,6000.0,uniform,mse,False,185.6586905453122
38,98,6000.0,uniform,mse,False,87.57907163841274
59,89,6000.0,uniform,mse,False,98.59969324312284
80,83,6000.0,uniform,mse,False,110.57114701749855
71,92,6000.0,uniform,mse,False,114.7679811990549
98,80,6000.0,uniform,mse,False,148.37776113690353
38,98,6000.0,uniform,mse,False,105.6916476627772
80,83,6000.0,uniform,mse,False,197.9463590682331
59,89,6000.0,uniform,mse,False,85.60911585270097
62,95,6000.0,uniform,mse,False,95.08028448955629
101,80,6000.0,uniform,mse,False,150.6594305824813
38,98,6000.0,uniform,mse,False,123.7281223956523
80,83,6000.0,uniform,mse,False,132.35766723455416
59,89,6000.0,uniform,mse,False,128.7722266602763
101,80,6000.0,uniform,mse,False,123.0353314029653
62,95,6000.0,uniform,mse,False,92.71851617124396
38,98,6000.0,uniform,mse,False,132.3903741289971
83,83,6000.0,uniform,mse,False,115.33462851657296
59,89,6000.0,uniform,mse,False,145.07118446055296
101,80,6000.0,uniform,mse,False,133.98811733111822
62,95,6000.0,uniform,mse,False,109.47402391141627
38,98,6000.0,uniform,mse,False,76.16612728944796
83,83,6000.0,uniform,mse,False,168.4789993171729
59,89,6000.0,uniform,mse,False,105.78298206366195
101,80,6000.0,uniform,mse,False,101.87761959822187
62,95,6000.0,uniform,mse,False,156.62421114886914
41,98,6000.0,uniform,mse,False,105.60807284966623
83,83,6000.0,uniform,mse,False,130.65319292872488
47,92,6000.0,uniform,mse,False,87.79760286589897
101,80,6000.0,uniform,mse,False,132.2019856129249
41,98,6000.0,uniform,mse,False,92.05539614827941
62,95,6000.0,uniform,mse,False,127.94416902622658
83,83,6000.0,uniform,mse,False,97.71230240468772
47,92,6000.0,uniform,mse,False,143.22823890688812
89,83,6000.0,uniform,mse,False,127.049013690813
41,98,6000.0,uniform,mse,False,74.60605321822977
65,95,6000.0,uniform,mse,False,82.32189302987487
83,83,6000.0,uniform,mse,False,107.3826013852938
47,92,6000.0,uniform,mse,False,171.3668253115055
89,83,6000.0,uniform,mse,False,100.13108406596758
41,98,6000.0,uniform,mse,False,122.30429675096634
86,83,6000.0,uniform,mse,False,136.67470689351174
65,95,6000.0,uniform,mse,False,147.6737327003008
89,83,6000.0,uniform,mse,False,114.51081018657712
47,92,6000.0,uniform,mse,False,101.16843607305057
41,98,6000.0,uniform,mse,False,121.22787693680684
86,83,6000.0,uniform,mse,False,121.61763455475108
65,95,6000.0,uniform,mse,False,106.41403602773421
89,83,6000.0,uniform,mse,False,151.53130642486184
47,92,6000.0,uniform,mse,False,90.9248167786891
86,83,6000.0,uniform,mse,False,128.3528035940335
44,98,6000.0,uniform,mse,False,70.65047681375427
65,95,6000.0,uniform,mse,False,137.60070137681197
89,83,6000.0,uniform,mse,False,160.15272742754718
50,92,6000.0,uniform,mse,False,133.9528340049174
86,83,6000.0,uniform,mse,False,128.720076832275
44,98,6000.0,uniform,mse,False,153.86005853519342
92,83,6000.0,uniform,mse,False,89.24309731322515
65,95,6000.0,uniform,mse,False,120.51698837730153
50,92,6000.0,uniform,mse,False,117.5781673741045
86,83,6000.0,uniform,mse,False,116.20795401344398
44,98,6000.0,uniform,mse,False,110.22515801387482
92,83,6000.0,uniform,mse,False,126.42455337028439
68,95,6000.0,uniform,mse,False,106.81429311331138
50,92,6000.0,uniform,mse,False,91.86860004328489
74,86,6000.0,uniform,mse,False,114.03717901489154
92,83,6000.0,uniform,mse,False,95.02943214766078
44,98,6000.0,uniform,mse,False,112.64196235254532
68,95,6000.0,uniform,mse,False,119.85046962466222
50,92,6000.0,uniform,mse,False,121.05012307141581
74,86,6000.0,uniform,mse,False,97.00944529794305
92,83,6000.0,uniform,mse,False,127.96122477991783
44,98,6000.0,uniform,mse,False,129.18070167778228
50,92,6000.0,uniform,mse,False,98.42223607915244
68,95,6000.0,uniform,mse,False,172.66536864434013
74,86,6000.0,uniform,mse,False,141.76973211141416
92,83,6000.0,uniform,mse,False,94.13442935326417
32,101,6000.0,uniform,mse,False,132.73635977660544
53,92,6000.0,uniform,mse,False,88.26148783650444
68,95,6000.0,uniform,mse,False,116.01264569528118
74,86,6000.0,uniform,mse,False,113.66637655677117
95,83,6000.0,uniform,mse,False,116.40413368932504
32,101,6000.0,uniform,mse,False,78.51354377570776
53,92,6000.0,uniform,mse,False,132.37436340797038
68,95,6000.0,uniform,mse,False,102.0541680349039
74,86,6000.0,uniform,mse,False,86.88885778599767
95,83,6000.0,uniform,mse,False,95.49751478565612
32,101,6000.0,uniform,mse,False,118.39742656657074
53,92,6000.0,uniform,mse,False,140.59451097753865
71,95,6000.0,uniform,mse,False,100.36139806522552
77,86,6000.0,uniform,mse,False,92.03213279468632
95,83,6000.0,uniform,mse,False,113.94652710520876
32,101,6000.0,uniform,mse,False,98.617630350657
53,92,6000.0,uniform,mse,False,130.04973135849903
77,86,6000.0,uniform,mse,False,147.7727445731098
71,95,6000.0,uniform,mse,False,115.58168628717158
95,83,6000.0,uniform,mse,False,193.75754079042034
32,101,6000.0,uniform,mse,False,135.81296867222505
53,92,6000.0,uniform,mse,False,152.38330770047367
77,86,6000.0,uniform,mse,False,130.0795987120258
71,95,6000.0,uniform,mse,False,85.0669257464714
